name,regno,グレード,出走数,1着,2着,3着,4着,5着,6着,S0,S1,S2,F,L0,L1,K0,K1
柴田 哲男,2429,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
柴田 哲男,2429,G1,8,0,1,1,3,2,1,0,0,0,0,0,0,0,0
柴田 哲男,2429,G2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
柴田 哲男,2429,G3,62,2,7,13,21,10,9,0,0,0,0,0,0,0,0
柴田 哲男,2429,一般,2815,171,371,583,674,587,399,19,12,9,9,1,0,2,0
柴田 哲男,2429,総合,2885,173,379,597,698,599,409,19,12,9,9,1,0,2,0
