name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
森田 昭彦,3851,1 コース,749,270,36.0,55.5,67.8,0.17,2.8
森田 昭彦,3851,2 コース,888,114,12.8,32.3,50.1,0.18,3.3
森田 昭彦,3851,3 コース,938,111,11.8,27.1,43.5,0.18,3.1
森田 昭彦,3851,4 コース,1095,104,9.5,22.5,38.4,0.19,3.3
森田 昭彦,3851,5 コース,909,63,6.9,16.3,29.7,0.19,3.4
森田 昭彦,3851,6 コース,582,20,3.4,9.9,22.1,0.22,3.9
