name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
柴田 百恵,5019,女子戦,843,72,4.37,8.5,21.5,39.6,0.18,3.6
柴田 百恵,5019,混合戦,552,27,3.39,4.8,12.6,25.5,0.18,3.7
