name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
浜田 亜理沙,4546,桐生,18,166,32,5.93,19.2,38.5,61.4,4,1,0.19
浜田 亜理沙,4546,戸田,29,255,55,6.48,21.5,46.6,65.8,7,0,0.17
浜田 亜理沙,4546,江戸川,13,112,26,6.72,23.2,51.7,72.3,5,1,0.2
浜田 亜理沙,4546,平和島,17,155,36,6.14,23.2,42.5,59.3,4,1,0.17
浜田 亜理沙,4546,多摩川,13,116,27,6.13,23.2,43.1,62.0,3,2,0.18
浜田 亜理沙,4546,浜名湖,14,129,23,5.62,17.8,37.2,51.9,3,0,0.19
浜田 亜理沙,4546,蒲郡,12,109,30,6.6,27.5,49.5,71.5,2,1,0.16
浜田 亜理沙,4546,常滑,12,103,20,6.22,19.4,39.8,66.0,4,1,0.17
浜田 亜理沙,4546,津,8,81,30,7.57,37.0,62.9,77.7,5,2,0.18
浜田 亜理沙,4546,三国,6,52,10,5.77,19.2,36.5,53.8,2,0,0.18
浜田 亜理沙,4546,びわこ,12,115,29,5.99,25.2,45.2,58.2,1,0,0.19
浜田 亜理沙,4546,住之江,10,84,18,6.36,21.4,46.4,69.0,3,0,0.18
浜田 亜理沙,4546,尼崎,14,135,34,6.39,25.1,51.1,64.4,4,0,0.2
浜田 亜理沙,4546,鳴門,11,90,19,6.6,21.1,53.3,68.8,3,0,0.15
浜田 亜理沙,4546,丸亀,11,97,18,5.14,18.5,31.9,43.3,0,0,0.18
浜田 亜理沙,4546,児島,9,90,22,6.28,24.4,44.4,64.4,5,1,0.17
浜田 亜理沙,4546,宮島,24,225,39,5.36,17.3,35.1,52.4,2,0,0.19
浜田 亜理沙,4546,徳山,12,110,20,5.36,18.1,29.0,56.3,2,0,0.2
浜田 亜理沙,4546,下関,12,107,21,5.91,19.6,40.1,58.8,2,0,0.18
浜田 亜理沙,4546,若松,8,70,16,6.61,22.8,45.7,70.0,1,0,0.17
浜田 亜理沙,4546,芦屋,9,90,25,6.02,27.7,45.5,57.7,0,0,0.16
浜田 亜理沙,4546,福岡,7,64,13,6.19,20.3,40.6,64.0,3,0,0.19
浜田 亜理沙,4546,唐津,14,133,23,5.52,17.2,31.5,55.6,4,0,0.18
浜田 亜理沙,4546,大村,11,109,37,6.91,33.9,54.1,71.5,5,2,0.16
