name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
吉武 真也,4952,桐生,1,7,1,3.29,14.2,14.2,28.5,0,0,0.18
吉武 真也,4952,戸田,5,30,1,3.93,3.3,20.0,36.6,0,0,0.17
吉武 真也,4952,江戸川,5,38,4,4.37,10.5,26.3,39.4,0,0,0.19
吉武 真也,4952,平和島,3,23,0,4.0,0.0,21.7,39.1,0,0,0.19
吉武 真也,4952,多摩川,4,33,3,4.3,9.0,18.1,39.3,0,0,0.16
吉武 真也,4952,浜名湖,3,21,2,3.29,9.5,19.0,23.8,0,0,0.18
吉武 真也,4952,蒲郡,5,36,2,3.89,5.5,19.4,33.3,0,0,0.15
吉武 真也,4952,常滑,5,33,2,3.64,6.0,12.1,24.2,0,0,0.17
吉武 真也,4952,津,2,7,1,4.71,14.2,42.8,42.8,0,0,0.18
吉武 真也,4952,三国,4,37,1,3.19,2.7,5.4,21.6,0,0,0.17
吉武 真也,4952,びわこ,4,35,1,3.06,2.8,8.5,22.8,0,0,0.19
吉武 真也,4952,住之江,5,34,4,3.41,11.7,14.7,20.5,0,0,0.18
吉武 真也,4952,尼崎,1,6,0,3.5,0.0,0.0,33.3,0,0,0.16
吉武 真也,4952,鳴門,9,64,4,3.36,6.2,9.3,29.6,0,0,0.17
吉武 真也,4952,丸亀,7,65,5,3.55,7.6,16.9,23.0,0,0,0.16
吉武 真也,4952,児島,4,29,0,2.34,0.0,10.3,13.7,0,0,0.16
吉武 真也,4952,宮島,6,45,0,2.0,0.0,4.4,4.4,0,0,0.19
吉武 真也,4952,徳山,6,51,1,3.2,1.9,11.7,19.6,0,0,0.17
吉武 真也,4952,下関,5,41,3,2.8,7.3,7.3,17.0,0,0,0.16
吉武 真也,4952,若松,20,165,12,3.35,7.2,13.9,24.8,0,0,0.17
吉武 真也,4952,芦屋,14,99,1,2.33,1.0,2.0,13.1,0,0,0.19
吉武 真也,4952,福岡,11,91,3,3.49,3.3,9.8,30.7,0,0,0.16
吉武 真也,4952,唐津,14,113,6,3.5,5.3,13.2,31.8,0,0,0.17
吉武 真也,4952,大村,12,93,4,3.2,4.3,8.6,22.5,0,0,0.17
