name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
出穂 和鼓,5391,女子戦,44,0,1.43,0.0,0.0,0.0,0.19,3.4
出穂 和鼓,5391,混合戦,53,0,1.11,0.0,0.0,0.0,0.21,4.2
