name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
伊藤 栞,5305,女子戦,179,1,1.62,0.5,1.6,2.2,0.2,3.8
伊藤 栞,5305,混合戦,159,0,1.3,0.0,0.0,0.6,0.19,4.2
