name,regno,グレード,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST,平均ST順
新田 芳美,3470,SG,1,8,1,6.75,12.5,12.5,37.5,0,0,0.17,3.5
新田 芳美,3470,G1,38,325,35,5.37,10.7,22.7,38.7,1,1,0.17,3.3
新田 芳美,3470,G2,5,45,5,5.62,11.1,26.6,40.0,0,0,0.18,3.6
新田 芳美,3470,G3,161,1498,336,5.98,22.4,42.8,61.0,40,3,0.19,3.1
新田 芳美,3470,一般,369,3363,675,5.77,20.0,39.9,58.1,64,11,0.18,3.0
新田 芳美,3470,総合,574,5239,1052,5.8,20.0,39.5,57.6,105,15,0.18,3.1
