name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
金子 良昭,3156,桐生,35,300,84,6.39,28.0,47.3,60.6,11,3,0.17
金子 良昭,3156,戸田,31,252,69,6.38,27.3,43.2,58.3,12,4,0.16
金子 良昭,3156,江戸川,6,50,11,6.58,22.0,48.0,70.0,3,0,0.17
金子 良昭,3156,平和島,35,299,63,5.88,21.0,39.1,51.5,6,0,0.16
金子 良昭,3156,多摩川,24,210,50,5.88,23.8,39.5,53.3,6,0,0.17
金子 良昭,3156,浜名湖,148,1390,429,6.6,30.8,50.4,64.7,50,9,0.16
金子 良昭,3156,蒲郡,42,371,105,6.42,28.3,46.3,61.1,13,3,0.17
金子 良昭,3156,常滑,51,416,111,6.56,26.6,50.0,64.1,17,2,0.17
金子 良昭,3156,津,39,346,105,6.38,30.3,47.6,60.6,14,7,0.18
金子 良昭,3156,三国,28,233,71,6.79,30.4,49.7,66.9,12,2,0.16
金子 良昭,3156,びわこ,26,240,63,6.03,26.2,42.0,57.0,7,1,0.17
金子 良昭,3156,住之江,34,290,67,5.99,23.1,42.0,55.5,7,2,0.16
金子 良昭,3156,尼崎,28,250,55,5.77,22.0,38.0,52.8,5,0,0.16
金子 良昭,3156,鳴門,23,208,59,6.58,28.3,49.5,63.4,7,3,0.16
金子 良昭,3156,丸亀,12,117,28,6.42,23.9,43.5,58.9,3,1,0.17
金子 良昭,3156,児島,24,232,69,6.34,29.7,46.5,59.9,7,1,0.16
金子 良昭,3156,宮島,21,191,52,6.19,27.2,45.5,58.6,2,1,0.17
金子 良昭,3156,徳山,21,208,68,6.8,32.6,53.3,69.7,6,0,0.17
金子 良昭,3156,下関,23,208,55,6.56,26.4,50.9,64.9,9,2,0.17
金子 良昭,3156,若松,23,232,59,6.3,25.4,46.9,61.2,7,1,0.17
金子 良昭,3156,芦屋,23,217,58,6.51,26.7,43.3,64.9,6,0,0.16
金子 良昭,3156,福岡,29,264,57,6.58,21.5,43.9,62.5,11,3,0.18
金子 良昭,3156,唐津,21,195,72,6.82,36.9,50.2,64.1,7,6,0.16
金子 良昭,3156,大村,23,208,61,6.3,29.3,48.5,61.0,8,3,0.17
