name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
大峯 明菜,4267,女子戦,289,8,2.81,2.7,8.3,19.3,0.2,3.2
大峯 明菜,4267,混合戦,146,3,2.34,2.0,6.8,12.3,0.19,2.9
