name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
川野 芽唯,4433,女子戦,2963,703,6.19,23.7,43.9,63.0,0.2,4.1
川野 芽唯,4433,混合戦,1057,113,4.58,10.6,24.0,40.4,0.21,4.3
