name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
市川 猛,3668,1 コース,616,99,16.0,37.9,52.9,0.21,3.5
市川 猛,3668,2 コース,786,61,7.7,30.7,51.2,0.2,3.7
市川 猛,3668,3 コース,851,71,8.3,25.8,44.7,0.21,3.7
市川 猛,3668,4 コース,874,63,7.2,23.4,43.4,0.22,3.9
市川 猛,3668,5 コース,1142,77,6.7,19.1,36.7,0.21,3.6
市川 猛,3668,6 コース,1015,38,3.7,12.8,27.0,0.2,3.5
