name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
津田 裕絵,4443,女子戦,2687,437,5.6,16.2,35.6,57.1,0.2,3.8
津田 裕絵,4443,混合戦,1081,85,4.18,7.8,21.1,37.1,0.2,4.0
