name,regno,グレード,出走数,1着,2着,3着,4着,5着,6着,S0,S1,S2,F,L0,L1,K0,K1
後藤 正宗,3987,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
後藤 正宗,3987,G1,249,27,34,33,45,55,51,0,1,1,2,0,0,0,0
後藤 正宗,3987,G2,97,10,14,11,16,15,31,1,0,0,0,0,0,0,0
後藤 正宗,3987,G3,409,79,61,62,58,80,59,2,6,1,3,0,0,0,0
後藤 正宗,3987,一般,5791,1384,1161,960,889,742,617,9,12,5,21,2,0,5,0
後藤 正宗,3987,総合,6546,1500,1270,1066,1008,892,758,12,19,7,26,2,0,5,0
