name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
森下 祐丞,4386,桐生,4,33,0,2.85,0.0,6.0,18.1,0,0,0.21
森下 祐丞,4386,戸田,4,34,3,3.85,8.8,26.4,32.3,0,0,0.2
森下 祐丞,4386,江戸川,2,20,3,4.65,15.0,25.0,45.0,0,0,0.18
森下 祐丞,4386,平和島,3,24,3,4.5,12.5,29.1,33.3,0,0,0.16
森下 祐丞,4386,多摩川,1,10,1,3.9,10.0,10.0,30.0,0,0,0.14
森下 祐丞,4386,浜名湖,6,52,1,4.23,1.9,19.2,40.3,0,0,0.19
森下 祐丞,4386,蒲郡,5,39,0,3.13,0.0,10.2,23.0,0,0,0.19
森下 祐丞,4386,常滑,3,26,1,3.85,3.8,15.3,34.6,0,0,0.19
森下 祐丞,4386,津,6,39,1,3.0,2.5,10.2,25.6,0,0,0.19
森下 祐丞,4386,三国,8,61,6,4.1,9.8,18.0,42.6,0,0,0.19
森下 祐丞,4386,びわこ,6,48,4,3.71,8.3,16.6,29.1,0,0,0.14
森下 祐丞,4386,住之江,10,81,5,3.75,6.1,13.5,29.6,0,0,0.18
森下 祐丞,4386,尼崎,25,213,26,4.47,12.2,23.4,41.7,0,0,0.18
森下 祐丞,4386,鳴門,8,66,6,4.42,9.0,22.7,37.8,1,0,0.19
森下 祐丞,4386,丸亀,6,49,8,4.76,16.3,24.4,44.9,1,0,0.17
森下 祐丞,4386,児島,6,55,5,4.8,9.0,29.0,50.9,0,0,0.16
森下 祐丞,4386,宮島,4,34,6,4.21,17.6,26.4,35.2,0,0,0.18
森下 祐丞,4386,徳山,4,25,0,2.64,0.0,8.0,16.0,0,0,0.2
森下 祐丞,4386,下関,2,18,0,2.44,0.0,11.1,16.6,0,0,0.17
森下 祐丞,4386,若松,4,33,3,4.64,9.0,30.3,42.4,1,0,0.17
森下 祐丞,4386,芦屋,3,29,3,4.45,10.3,27.5,31.0,0,0,0.18
森下 祐丞,4386,福岡,2,16,0,3.69,0.0,18.7,31.2,0,0,0.15
森下 祐丞,4386,唐津,2,18,1,4.06,5.5,11.1,38.8,0,0,0.17
森下 祐丞,4386,大村,1,6,1,5.5,16.6,50.0,50.0,0,0,0.21
