name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
小澤 成吉,1370,1 号艇,240,229,9,2,0,0,0,0
小澤 成吉,1370,2 号艇,219,77,125,15,2,0,0,0
小澤 成吉,1370,3 号艇,190,38,75,61,14,2,0,0
小澤 成吉,1370,4 号艇,204,23,73,59,35,11,3,0
小澤 成吉,1370,5 号艇,201,30,67,44,29,28,3,0
小澤 成吉,1370,6 号艇,205,26,51,65,30,17,16,0
