name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
土澤 栄,2319,1 コース,307,57,18.5,34.5,49.8,0.25,3.5
土澤 栄,2319,2 コース,287,25,8.7,17.0,36.2,0.26,3.9
土澤 栄,2319,3 コース,241,12,4.9,15.7,27.8,0.29,4.4
土澤 栄,2319,4 コース,135,8,5.9,10.3,25.9,0.28,4.3
土澤 栄,2319,5 コース,82,0,0.0,7.3,14.6,0.26,4.2
土澤 栄,2319,6 コース,66,1,1.5,4.5,13.6,0.26,4.3
