name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
若狭 奈美子,4373,1 コース,466,158,149,0,0,0,8,1
若狭 奈美子,4373,2 コース,468,81,0,53,21,0,7,0
若狭 奈美子,4373,3 コース,502,51,0,12,24,10,5,0
若狭 奈美子,4373,4 コース,461,36,0,6,12,13,5,0
若狭 奈美子,4373,5 コース,556,33,0,7,9,12,4,1
若狭 奈美子,4373,6 コース,714,12,0,1,5,4,1,1
