name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
加藤 裕太,4814,桐生,5,31,1,2.16,3.2,3.2,6.4,0,0,0.17
加藤 裕太,4814,戸田,8,54,4,3.11,7.4,12.9,16.6,0,0,0.15
加藤 裕太,4814,江戸川,7,65,1,2.25,1.5,3.0,9.2,0,0,0.18
加藤 裕太,4814,平和島,8,70,2,2.84,2.8,14.2,21.4,0,0,0.15
加藤 裕太,4814,多摩川,4,30,0,2.73,0.0,13.3,16.6,0,0,0.14
加藤 裕太,4814,浜名湖,7,52,1,2.73,1.9,9.6,23.0,0,0,0.17
加藤 裕太,4814,蒲郡,14,114,4,2.76,3.5,14.9,20.1,0,0,0.15
加藤 裕太,4814,常滑,14,83,5,2.64,6.0,10.8,13.2,0,0,0.16
加藤 裕太,4814,津,4,28,4,3.29,14.2,17.8,17.8,0,0,0.16
加藤 裕太,4814,三国,7,58,1,1.91,1.7,5.1,5.1,0,0,0.16
加藤 裕太,4814,びわこ,4,36,0,2.36,0.0,2.7,8.3,0,0,0.14
加藤 裕太,4814,住之江,4,30,1,2.63,3.3,13.3,13.3,0,0,0.16
加藤 裕太,4814,尼崎,5,37,1,2.81,2.7,8.1,18.9,0,0,0.15
加藤 裕太,4814,鳴門,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
加藤 裕太,4814,丸亀,1,6,0,3.33,0.0,0.0,33.3,0,0,0.16
加藤 裕太,4814,児島,2,13,1,4.77,7.6,23.0,53.8,0,0,0.16
加藤 裕太,4814,宮島,1,9,1,3.67,11.1,11.1,22.2,0,0,0.13
加藤 裕太,4814,徳山,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
加藤 裕太,4814,下関,3,24,1,2.71,4.1,16.6,20.8,0,0,0.18
加藤 裕太,4814,若松,2,19,0,2.32,0.0,5.2,15.7,0,0,0.18
加藤 裕太,4814,芦屋,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
加藤 裕太,4814,福岡,1,5,0,2.0,0.0,0.0,20.0,0,0,0.14
加藤 裕太,4814,唐津,1,9,0,2.78,0.0,11.1,11.1,0,0,0.14
加藤 裕太,4814,大村,3,19,0,2.58,0.0,10.5,10.5,0,0,0.15
