name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
中嶋 達也,4449,1 号艇,437,376,27,9,3,6,15,1
中嶋 達也,4449,2 号艇,587,3,476,49,17,7,35,0
中嶋 達也,4449,3 号艇,577,0,13,446,61,17,40,0
中嶋 達也,4449,4 号艇,563,0,5,27,404,72,55,0
中嶋 達也,4449,5 号艇,576,0,0,6,41,428,100,1
中嶋 達也,4449,6 号艇,513,1,1,1,4,75,431,0
