name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
山川 波乙,5078,女子戦,539,35,3.83,6.4,18.1,31.3,0.19,3.7
山川 波乙,5078,混合戦,321,19,2.97,5.9,15.2,21.8,0.2,3.9
