name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
金子 千穂,5030,女子戦,462,8,2.32,1.7,5.1,11.4,0.19,3.7
金子 千穂,5030,混合戦,261,4,1.69,1.5,3.8,5.3,0.2,3.8
