name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
矢後 剛,3347,1 号艇,1288,1085,92,41,11,17,42,0
矢後 剛,3347,2 号艇,1125,22,849,133,37,16,67,1
矢後 剛,3347,3 号艇,1169,4,47,838,129,61,90,0
矢後 剛,3347,4 号艇,1108,5,19,74,742,140,127,1
矢後 剛,3347,5 号艇,1031,1,15,38,80,676,221,0
矢後 剛,3347,6 号艇,1030,1,17,37,49,116,810,0
