name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
清水 さくら,4913,女子戦,726,52,3.88,7.1,17.4,30.9,0.19,3.5
清水 さくら,4913,混合戦,444,12,2.7,2.7,7.4,14.4,0.2,4.1
