name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
藤森 陸斗,5160,1 コース,93,34,36.5,51.6,58.0,0.14,2.5
藤森 陸斗,5160,2 コース,127,11,8.6,23.6,42.5,0.16,3.5
藤森 陸斗,5160,3 コース,144,14,9.7,35.4,54.1,0.14,2.7
藤森 陸斗,5160,4 コース,120,9,7.5,19.1,37.5,0.15,3.2
藤森 陸斗,5160,5 コース,165,3,1.8,10.9,23.6,0.15,3.3
藤森 陸斗,5160,6 コース,253,7,2.7,4.7,14.2,0.18,3.9
