name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
今泉 澪,5410,女子戦,3,0,1.0,0.0,0.0,0.0,0.22,3.7
今泉 澪,5410,混合戦,24,0,1.33,0.0,0.0,0.0,0.21,4.5
