name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
星野 太郎,3842,1 号艇,1296,1160,47,18,21,30,20,0
星野 太郎,3842,2 号艇,1166,63,871,101,51,47,32,1
星野 太郎,3842,3 号艇,1141,9,66,851,104,71,40,0
星野 太郎,3842,4 号艇,1100,4,26,109,779,125,56,1
星野 太郎,3842,5 号艇,1084,4,20,49,182,713,115,1
星野 太郎,3842,6 号艇,1029,7,28,53,106,191,643,1
