name,regno,グレード,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST,平均ST順
明石 正之,3828,SG,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
明石 正之,3828,G1,13,103,8,4.98,7.7,13.5,33.9,0,0,0.18,3.7
明石 正之,3828,G2,3,27,1,5.19,3.7,22.2,37.0,0,0,0.18,3.7
明石 正之,3828,G3,39,338,59,5.6,17.4,36.9,57.1,2,1,0.19,3.1
明石 正之,3828,一般,715,5998,1125,5.91,18.7,40.5,61.3,125,6,0.18,3.2
明石 正之,3828,総合,770,6466,1193,5.87,18.4,39.8,60.6,127,7,0.18,3.2
