name,regno,グレード,出走数,1着,2着,3着,4着,5着,6着,S0,S1,S2,F,L0,L1,K0,K1
鈴木 茂高,3967,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
鈴木 茂高,3967,G1,9,1,2,4,1,1,0,0,0,0,0,0,0,0,0
鈴木 茂高,3967,G2,10,2,2,1,4,1,0,0,0,0,0,0,0,0,0
鈴木 茂高,3967,G3,471,56,81,102,73,82,70,4,3,0,4,0,0,0,0
鈴木 茂高,3967,一般,5473,785,1075,1080,989,834,642,25,38,5,23,1,0,4,2
鈴木 茂高,3967,総合,5963,844,1160,1187,1067,918,712,29,41,5,27,1,0,4,2
