name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
西橋 奈未,4961,女子戦,1030,265,6.24,25.7,45.3,62.7,0.16,3.0
西橋 奈未,4961,混合戦,773,137,5.38,17.7,34.9,49.6,0.16,3.3
