name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
中北 涼,4924,女子戦,973,70,4.22,7.1,19.6,34.9,0.16,3.0
中北 涼,4924,混合戦,474,18,2.79,3.8,8.6,16.0,0.17,3.3
