name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
仲野 卓巳,3314,1 コース,509,94,77,0,0,0,17,0
仲野 卓巳,3314,2 コース,657,87,0,47,26,0,14,0
仲野 卓巳,3314,3 コース,741,94,0,23,46,15,10,0
仲野 卓巳,3314,4 コース,624,67,0,15,29,13,10,0
仲野 卓巳,3314,5 コース,477,15,0,5,3,1,5,1
仲野 卓巳,3314,6 コース,368,3,0,1,1,1,0,0
