name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
飯島 昌弘,3679,1 コース,1169,760,65.0,83.7,92.3,0.15,2.7
飯島 昌弘,3679,2 コース,966,218,22.5,55.4,75.0,0.16,3.2
飯島 昌弘,3679,3 コース,1103,240,21.7,48.5,71.5,0.16,3.0
飯島 昌弘,3679,4 コース,1233,240,19.4,45.7,68.0,0.17,3.1
飯島 昌弘,3679,5 コース,1222,164,13.4,33.3,58.3,0.17,3.0
飯島 昌弘,3679,6 コース,1237,80,6.4,24.2,48.4,0.17,3.3
