name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
豊田 聡,3884,1 コース,488,80,16.3,34.6,53.2,0.2,3.6
豊田 聡,3884,2 コース,563,34,6.0,20.4,39.9,0.21,4.1
豊田 聡,3884,3 コース,557,21,3.7,19.0,37.5,0.19,3.5
豊田 聡,3884,4 コース,661,63,9.5,22.5,41.3,0.2,3.6
豊田 聡,3884,5 コース,1102,77,6.9,17.3,33.8,0.19,3.4
豊田 聡,3884,6 コース,1174,33,2.8,9.2,23.5,0.2,3.6
