name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
鈴木 賢一,3664,1 号艇,1006,582,57.8,78.7,85.3,28,18
鈴木 賢一,3664,2 号艇,962,260,27.0,55.6,71.4,32,4
鈴木 賢一,3664,3 号艇,919,218,23.7,47.5,63.5,30,3
鈴木 賢一,3664,4 号艇,923,222,24.0,43.4,58.9,30,4
鈴木 賢一,3664,5 号艇,885,125,14.1,29.7,46.4,27,0
鈴木 賢一,3664,6 号艇,865,99,11.4,25.7,40.9,23,2
