name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
東本 千佳,5097,女子戦,33,0,1.52,0.0,3.0,3.0,0.21,3.6
東本 千佳,5097,混合戦,37,0,1.19,0.0,0.0,0.0,0.21,4.3
