name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
土屋 智則,4362,1 コース,1017,642,583,0,0,0,56,3
土屋 智則,4362,2 コース,837,183,0,122,35,0,21,5
土屋 智則,4362,3 コース,765,135,0,20,38,49,27,1
土屋 智則,4362,4 コース,823,144,0,28,60,37,18,1
土屋 智則,4362,5 コース,809,90,0,6,22,48,13,1
土屋 智則,4362,6 コース,687,52,0,14,8,20,9,1
