name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
田崎 豊,4157,1 号艇,331,85,25.6,37.1,48.6,0,0
田崎 豊,4157,2 号艇,429,45,10.4,23.0,34.0,2,0
田崎 豊,4157,3 号艇,416,25,6.0,16.5,26.6,1,0
田崎 豊,4157,4 号艇,399,25,6.2,14.2,24.3,0,0
田崎 豊,4157,5 号艇,455,22,4.8,11.8,21.5,2,0
田崎 豊,4157,6 号艇,399,12,3.0,9.7,19.3,2,0
