name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
宮原 博昭,2491,1 号艇,173,20,11.5,26.0,38.1,1,0
宮原 博昭,2491,2 号艇,153,10,6.5,21.5,36.6,0,0
宮原 博昭,2491,3 号艇,157,13,8.2,17.8,32.4,0,0
宮原 博昭,2491,4 号艇,162,11,6.7,17.9,33.3,0,0
宮原 博昭,2491,5 号艇,141,14,9.9,18.4,29.0,0,0
宮原 博昭,2491,6 号艇,154,8,5.1,13.6,22.7,0,0
