name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
玄馬 徹,3600,1 コース,1258,660,600,2,0,0,56,2
玄馬 徹,3600,2 コース,1262,312,0,200,71,0,39,2
玄馬 徹,3600,3 コース,1214,204,0,61,57,55,28,3
玄馬 徹,3600,4 コース,1124,151,0,56,37,28,29,1
玄馬 徹,3600,5 コース,1013,84,0,30,8,25,18,3
玄馬 徹,3600,6 コース,849,16,0,8,1,3,3,1
