name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
上原 健次郎,5073,桐生,2,12,3,6.25,25.0,41.6,58.3,0,0,0.17
上原 健次郎,5073,戸田,8,63,6,4.49,9.5,22.2,39.6,0,0,0.17
上原 健次郎,5073,江戸川,5,43,3,4.33,6.9,18.6,41.8,0,0,0.22
上原 健次郎,5073,平和島,3,27,2,5.22,7.4,29.6,55.5,0,0,0.17
上原 健次郎,5073,多摩川,2,17,4,4.76,23.5,35.2,41.1,1,0,0.2
上原 健次郎,5073,浜名湖,1,8,0,4.75,0.0,12.5,62.5,0,0,0.2
上原 健次郎,5073,蒲郡,2,19,1,5.26,5.2,26.3,52.6,0,0,0.17
上原 健次郎,5073,常滑,3,23,0,3.7,0.0,17.3,26.0,0,0,0.17
上原 健次郎,5073,津,3,26,2,4.5,7.6,19.2,38.4,0,0,0.16
上原 健次郎,5073,三国,1,9,0,4.56,0.0,22.2,44.4,0,0,0.18
上原 健次郎,5073,びわこ,7,66,4,4.77,6.0,22.7,43.9,0,0,0.18
上原 健次郎,5073,住之江,6,47,8,5.68,17.0,38.3,55.3,1,0,0.16
上原 健次郎,5073,尼崎,6,47,0,3.85,0.0,17.0,34.0,0,0,0.18
上原 健次郎,5073,鳴門,5,40,0,3.8,0.0,10.0,30.0,0,0,0.18
上原 健次郎,5073,丸亀,6,50,1,3.08,2.0,6.0,18.0,0,0,0.17
上原 健次郎,5073,児島,7,68,7,4.38,10.2,17.6,39.7,1,0,0.18
上原 健次郎,5073,宮島,7,65,0,3.89,0.0,9.2,33.8,0,0,0.19
上原 健次郎,5073,徳山,7,61,2,3.31,3.2,13.1,24.5,0,0,0.18
上原 健次郎,5073,下関,4,32,0,3.75,0.0,12.5,34.3,0,0,0.17
上原 健次郎,5073,若松,9,76,5,4.18,6.5,19.7,36.8,0,0,0.17
上原 健次郎,5073,芦屋,16,143,6,3.77,4.2,11.1,32.8,0,0,0.18
上原 健次郎,5073,福岡,17,154,9,4.14,5.8,20.1,35.7,0,0,0.2
上原 健次郎,5073,唐津,8,69,5,4.23,7.2,18.8,37.6,0,0,0.18
上原 健次郎,5073,大村,8,61,4,3.57,6.5,14.7,27.8,0,0,0.18
