name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
刀根 辰治,2842,桐生,17,136,16,4.76,11.7,28.6,46.3,1,0,0.2
刀根 辰治,2842,戸田,21,154,29,5.63,18.8,36.3,56.4,4,0,0.17
刀根 辰治,2842,江戸川,17,127,19,4.97,14.9,29.9,51.1,2,0,0.21
刀根 辰治,2842,平和島,20,164,38,5.48,23.1,38.4,54.8,5,1,0.17
刀根 辰治,2842,多摩川,14,111,11,4.74,9.9,28.8,50.4,1,0,0.19
刀根 辰治,2842,浜名湖,21,160,16,4.97,10.0,36.8,48.1,3,1,0.2
刀根 辰治,2842,蒲郡,17,140,23,5.46,16.4,34.2,52.8,4,1,0.18
刀根 辰治,2842,常滑,19,137,18,5.12,13.1,32.1,49.6,3,0,0.2
刀根 辰治,2842,津,25,197,27,5.26,13.7,31.9,54.3,3,0,0.2
刀根 辰治,2842,三国,26,203,30,5.39,14.7,35.4,53.2,6,0,0.2
刀根 辰治,2842,びわこ,29,239,33,5.31,13.8,34.7,53.9,6,0,0.19
刀根 辰治,2842,住之江,64,525,68,4.96,12.9,30.6,47.0,3,0,0.17
刀根 辰治,2842,尼崎,29,239,24,4.92,10.0,29.2,46.4,2,0,0.19
刀根 辰治,2842,鳴門,20,173,30,5.56,17.3,35.2,57.8,2,0,0.18
刀根 辰治,2842,丸亀,23,197,27,4.91,13.7,27.9,45.1,5,0,0.18
刀根 辰治,2842,児島,17,148,23,4.96,15.5,27.7,47.3,1,0,0.19
刀根 辰治,2842,宮島,13,102,7,4.43,6.8,22.5,39.2,1,0,0.19
刀根 辰治,2842,徳山,13,109,16,5.59,14.6,40.3,60.5,3,0,0.2
刀根 辰治,2842,下関,18,156,18,5.12,11.5,30.1,50.0,2,0,0.19
刀根 辰治,2842,若松,19,163,17,4.9,10.4,30.6,49.6,1,0,0.18
刀根 辰治,2842,芦屋,16,135,17,4.65,12.5,27.4,44.4,2,0,0.18
刀根 辰治,2842,福岡,18,153,22,5.12,14.3,32.0,50.3,0,0,0.19
刀根 辰治,2842,唐津,16,142,19,5.15,13.3,35.2,51.4,1,0,0.2
刀根 辰治,2842,大村,22,187,19,4.98,10.1,29.4,45.9,3,0,0.19
