name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
内田 光信,2425,1 コース,207,13,6.2,20.7,38.1,0.29,4.6
内田 光信,2425,2 コース,264,28,10.6,21.5,40.1,0.27,4.4
内田 光信,2425,3 コース,312,33,10.5,22.4,39.7,0.28,4.6
内田 光信,2425,4 コース,287,39,13.5,21.6,35.8,0.27,4.4
内田 光信,2425,5 コース,225,14,6.2,12.8,24.4,0.27,4.4
内田 光信,2425,6 コース,152,0,0.0,2.6,15.7,0.25,4.3
