name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
石村 日奈那,5365,女子戦,36,0,1.75,0.0,0.0,2.7,0.22,4.6
石村 日奈那,5365,混合戦,62,0,1.55,0.0,1.6,3.2,0.23,4.9
