name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
宮城 那菜,5413,女子戦,3,0,1.0,0.0,0.0,0.0,0.14,1.7
宮城 那菜,5413,混合戦,30,0,1.17,0.0,0.0,0.0,0.19,3.7
