name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
稲生 夏季,4484,女子戦,1917,122,4.38,6.3,20.3,37.7,0.2,3.8
稲生 夏季,4484,混合戦,815,19,3.23,2.3,8.5,21.8,0.2,3.9
