name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
清水 愛海,5163,女子戦,515,76,5.3,14.7,36.1,53.9,0.18,3.5
清水 愛海,5163,混合戦,390,41,4.2,10.5,20.7,35.9,0.18,3.8
