name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
竹内 吉弘,4613,桐生,13,97,0,1.53,0.0,0.0,2.0,0,0,0.19
竹内 吉弘,4613,戸田,9,65,0,1.68,0.0,1.5,3.0,0,0,0.2
竹内 吉弘,4613,江戸川,19,170,2,1.93,1.1,2.3,4.7,0,0,0.22
竹内 吉弘,4613,平和島,16,114,0,1.61,0.0,0.8,0.8,0,0,0.21
竹内 吉弘,4613,多摩川,14,103,3,1.97,2.9,3.8,8.7,0,0,0.19
竹内 吉弘,4613,浜名湖,9,67,0,1.42,0.0,0.0,2.9,0,0,0.22
竹内 吉弘,4613,蒲郡,7,56,2,2.52,3.5,8.9,14.2,0,0,0.21
竹内 吉弘,4613,常滑,7,45,1,1.71,2.2,2.2,4.4,0,0,0.21
竹内 吉弘,4613,津,5,39,0,2.03,0.0,2.5,10.2,0,0,0.2
竹内 吉弘,4613,三国,1,8,0,2.5,0.0,0.0,0.0,0,0,0.19
竹内 吉弘,4613,びわこ,1,8,1,3.38,12.5,12.5,25.0,0,0,0.22
竹内 吉弘,4613,住之江,2,13,0,1.46,0.0,0.0,0.0,0,0,0.21
竹内 吉弘,4613,尼崎,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
竹内 吉弘,4613,鳴門,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
竹内 吉弘,4613,丸亀,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
竹内 吉弘,4613,児島,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
竹内 吉弘,4613,宮島,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
竹内 吉弘,4613,徳山,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
竹内 吉弘,4613,下関,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
竹内 吉弘,4613,若松,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
竹内 吉弘,4613,芦屋,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
竹内 吉弘,4613,福岡,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
竹内 吉弘,4613,唐津,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
竹内 吉弘,4613,大村,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
