name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
高山 秀則,2672,1 号艇,543,267,49.1,70.5,79.7,16,7
高山 秀則,2672,2 号艇,495,155,31.3,53.9,68.0,24,7
高山 秀則,2672,3 号艇,475,127,26.7,45.2,65.0,16,2
高山 秀則,2672,4 号艇,498,119,23.9,43.3,62.2,13,2
高山 秀則,2672,5 号艇,470,101,21.4,43.1,62.1,12,0
高山 秀則,2672,6 号艇,477,93,19.5,33.7,53.0,12,0
