name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
馬袋 義則,3612,1 コース,1571,983,62.5,78.8,85.9,0.16,2.9
馬袋 義則,3612,2 コース,1345,370,27.5,55.9,70.9,0.17,3.2
馬袋 義則,3612,3 コース,1363,308,22.6,46.0,65.4,0.17,3.2
馬袋 義則,3612,4 コース,1545,348,22.5,44.2,63.7,0.17,3.1
馬袋 義則,3612,5 コース,1116,161,14.4,31.9,51.6,0.18,3.3
馬袋 義則,3612,6 コース,800,59,7.3,19.7,38.2,0.19,3.7
