name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
松本 一毅,4904,1 コース,264,136,130,0,0,0,6,0
松本 一毅,4904,2 コース,310,49,0,32,14,0,3,0
松本 一毅,4904,3 コース,304,25,0,5,12,6,2,0
松本 一毅,4904,4 コース,290,33,0,7,13,8,4,1
松本 一毅,4904,5 コース,360,13,0,0,5,8,0,0
松本 一毅,4904,6 コース,507,0,0,0,0,0,0,0
