name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
阿波連 二美子,3525,女子戦,792,94,5.06,11.8,29.8,48.8,0.25,3.9
阿波連 二美子,3525,混合戦,390,38,4.38,9.7,20.2,40.5,0.24,3.7
