name,regno,グレード,出走数,1着,2着,3着,4着,5着,6着,S0,S1,S2,F,L0,L1,K0,K1
松井 賢治,4057,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
松井 賢治,4057,G1,121,15,12,19,17,27,29,0,1,0,1,0,0,0,0
松井 賢治,4057,G2,44,4,7,11,10,6,6,0,0,0,0,0,0,0,0
松井 賢治,4057,G3,368,68,68,70,63,51,43,5,3,1,1,0,0,1,0
松井 賢治,4057,一般,5795,1279,1133,1137,941,692,566,45,31,3,13,2,0,15,0
松井 賢治,4057,総合,6328,1366,1220,1237,1031,776,644,50,35,4,15,2,0,16,0
