name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
樫葉 次郎,3820,1 コース,640,137,116,0,0,0,20,1
樫葉 次郎,3820,2 コース,742,80,0,30,36,0,10,4
樫葉 次郎,3820,3 コース,831,88,0,17,36,22,13,0
樫葉 次郎,3820,4 コース,830,79,0,13,36,22,7,1
樫葉 次郎,3820,5 コース,994,78,0,15,17,32,11,3
樫葉 次郎,3820,6 コース,893,33,0,5,8,14,6,0
