name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
数原 魁,5060,1 コース,131,66,50.3,67.1,77.8,0.17,3.5
数原 魁,5060,2 コース,147,10,6.8,22.4,42.8,0.17,3.8
数原 魁,5060,3 コース,173,26,15.0,28.9,50.2,0.16,3.3
数原 魁,5060,4 コース,175,15,8.5,24.5,42.8,0.17,3.3
数原 魁,5060,5 コース,192,5,2.6,13.0,30.2,0.18,3.7
数原 魁,5060,6 コース,353,3,0.8,3.1,14.1,0.2,4.0
