name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
道見 数成,3407,1 コース,418,78,71,0,0,0,6,1
道見 数成,3407,2 コース,561,53,0,29,16,0,8,0
道見 数成,3407,3 コース,655,81,0,10,31,26,14,0
道見 数成,3407,4 コース,757,83,0,6,33,28,15,1
道見 数成,3407,5 コース,740,47,0,5,14,18,9,1
道見 数成,3407,6 コース,594,21,0,2,5,8,5,1
