name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
池田 幸美,3962,女子戦,1080,120,4.42,11.1,24.4,38.8,0.25,4.0
池田 幸美,3962,混合戦,681,29,3.15,4.2,12.0,21.5,0.25,4.2
