name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
深谷 知博,4524,1 コース,824,612,74.2,85.4,91.2,0.13,2.4
深谷 知博,4524,2 コース,586,169,28.8,57.1,73.3,0.14,2.8
深谷 知博,4524,3 コース,623,158,25.3,53.9,72.5,0.14,2.6
深谷 知博,4524,4 コース,725,127,17.5,42.4,62.9,0.14,2.7
深谷 知博,4524,5 コース,653,99,15.1,33.2,54.8,0.14,2.9
深谷 知博,4524,6 コース,745,46,6.1,17.9,37.9,0.15,3.2
