name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
太田 和徳,2696,桐生,12,82,4,3.63,4.8,14.6,25.6,1,0,0.23
太田 和徳,2696,戸田,12,97,7,4.26,7.2,17.5,40.2,0,0,0.21
太田 和徳,2696,江戸川,8,59,7,4.47,11.8,23.7,37.2,1,0,0.26
太田 和徳,2696,平和島,8,61,0,3.9,0.0,14.7,34.4,0,0,0.25
太田 和徳,2696,多摩川,9,72,5,4.58,6.9,26.3,44.4,1,0,0.21
太田 和徳,2696,浜名湖,7,53,3,4.26,5.6,20.7,33.9,0,0,0.22
太田 和徳,2696,蒲郡,30,263,25,4.39,9.5,23.5,37.6,0,0,0.24
太田 和徳,2696,常滑,27,252,35,4.78,13.8,28.9,42.0,3,0,0.22
太田 和徳,2696,津,10,82,11,4.82,13.4,25.6,45.1,0,0,0.21
太田 和徳,2696,三国,13,93,8,4.09,8.6,20.4,36.5,0,0,0.23
太田 和徳,2696,びわこ,11,96,12,5.09,12.5,30.2,53.1,0,0,0.21
太田 和徳,2696,住之江,8,58,2,4.12,3.4,15.5,37.9,0,0,0.17
太田 和徳,2696,尼崎,9,75,7,4.16,9.3,20.0,34.6,0,0,0.2
太田 和徳,2696,鳴門,5,41,3,4.1,7.3,24.3,36.5,0,0,0.2
太田 和徳,2696,丸亀,6,53,4,4.83,7.5,24.5,47.1,0,0,0.21
太田 和徳,2696,児島,11,95,11,4.43,11.5,23.1,40.0,0,0,0.23
太田 和徳,2696,宮島,6,50,4,4.08,8.0,20.0,38.0,0,0,0.21
太田 和徳,2696,徳山,5,42,3,3.95,7.1,16.6,30.9,0,0,0.26
太田 和徳,2696,下関,7,62,8,5.06,12.9,30.6,50.0,0,0,0.23
太田 和徳,2696,若松,6,58,8,4.38,13.7,25.8,36.2,0,0,0.24
太田 和徳,2696,芦屋,7,72,5,4.32,6.9,20.8,40.2,0,0,0.22
太田 和徳,2696,福岡,7,58,4,4.64,6.9,27.5,46.5,0,0,0.24
太田 和徳,2696,唐津,8,64,6,4.73,9.3,25.0,43.7,0,0,0.23
太田 和徳,2696,大村,6,46,3,3.76,6.5,10.8,34.7,0,0,0.24
