name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
出本 正博,3338,桐生,25,204,33,4.79,16.1,27.4,41.6,3,0,0.2
出本 正博,3338,戸田,20,161,29,5.47,18.0,33.5,54.0,1,1,0.18
出本 正博,3338,江戸川,22,176,24,5.15,13.6,29.5,50.5,0,0,0.18
出本 正博,3338,平和島,18,156,13,4.46,8.3,21.1,40.3,2,0,0.17
出本 正博,3338,多摩川,20,178,23,5.25,12.9,32.5,52.2,3,0,0.17
出本 正博,3338,浜名湖,20,172,16,4.84,9.3,25.5,47.6,1,0,0.18
出本 正博,3338,蒲郡,17,147,10,5.14,6.8,31.9,52.3,1,0,0.21
出本 正博,3338,常滑,19,152,23,5.51,15.1,33.5,54.6,3,0,0.19
出本 正博,3338,津,23,180,23,4.83,12.7,26.1,42.7,2,0,0.19
出本 正博,3338,三国,21,161,20,4.89,12.4,26.0,45.9,2,0,0.17
出本 正博,3338,びわこ,19,147,17,4.83,11.5,26.5,47.6,0,0,0.18
出本 正博,3338,住之江,32,271,30,5.01,11.0,28.4,47.6,2,0,0.16
出本 正博,3338,尼崎,26,218,22,4.82,10.0,27.0,44.9,1,0,0.18
出本 正博,3338,鳴門,26,200,31,5.32,15.5,32.0,52.0,2,0,0.19
出本 正博,3338,丸亀,22,210,28,4.89,13.3,27.6,45.2,0,0,0.18
出本 正博,3338,児島,35,313,33,4.99,10.5,26.8,47.6,3,0,0.18
出本 正博,3338,宮島,114,1016,138,5.1,13.5,31.5,49.9,8,1,0.18
出本 正博,3338,徳山,30,271,26,4.99,9.5,29.5,47.6,3,0,0.17
出本 正博,3338,下関,25,219,20,4.76,9.1,26.4,47.4,2,0,0.18
出本 正博,3338,若松,27,227,24,4.38,10.5,22.0,37.4,1,0,0.19
出本 正博,3338,芦屋,20,179,22,5.2,12.2,29.0,55.3,2,0,0.17
出本 正博,3338,福岡,24,213,26,4.92,12.2,26.2,47.4,2,0,0.18
出本 正博,3338,唐津,21,196,28,5.28,14.2,31.6,52.5,2,0,0.17
出本 正博,3338,大村,32,261,32,4.92,12.2,29.5,46.7,2,0,0.19
