name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
古川 舞,4354,1 号艇,322,257,14,9,3,13,26,0
古川 舞,4354,2 号艇,398,8,314,15,11,11,39,0
古川 舞,4354,3 号艇,413,1,12,312,25,18,44,1
古川 舞,4354,4 号艇,339,0,1,15,233,44,46,0
古川 舞,4354,5 号艇,362,0,0,11,25,257,69,0
古川 舞,4354,6 号艇,354,0,0,3,11,51,287,2
