name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
深見 康司,2529,1 コース,217,26,11.9,21.6,39.1,0.22,3.2
深見 康司,2529,2 コース,284,17,5.9,20.4,39.0,0.24,3.6
深見 康司,2529,3 コース,284,18,6.3,19.3,32.7,0.22,3.3
深見 康司,2529,4 コース,180,10,5.5,16.6,31.1,0.24,3.7
深見 康司,2529,5 コース,75,5,6.6,9.3,24.0,0.24,3.7
深見 康司,2529,6 コース,39,2,5.1,7.6,12.8,0.23,3.8
