name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
宮野 日富美,2104,1 コース,316,45,33,1,0,0,11,0
宮野 日富美,2104,2 コース,331,18,0,6,6,0,6,0
宮野 日富美,2104,3 コース,246,15,0,5,6,2,2,0
宮野 日富美,2104,4 コース,151,3,0,0,1,1,1,0
宮野 日富美,2104,5 コース,61,1,0,0,0,0,1,0
宮野 日富美,2104,6 コース,33,0,0,0,0,0,0,0
