name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
古藤 寿二郎,3019,1 コース,131,32,28,0,0,0,3,1
古藤 寿二郎,3019,2 コース,170,37,0,18,11,0,6,2
古藤 寿二郎,3019,3 コース,159,23,0,9,7,2,5,0
古藤 寿二郎,3019,4 コース,306,51,0,10,26,12,3,0
古藤 寿二郎,3019,5 コース,339,34,0,10,14,6,3,1
古藤 寿二郎,3019,6 コース,94,8,0,2,4,1,1,0
